ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
GO:1904356,regulation of telomere maintenance via telomere lengthening,16/831,52/16547,0.307692307692308,6.12681662501157,8.5143070429476,2.68186504868719e-09,9.842444728682e-07,9.842444728682e-07,CCT6A/DKC1/TCP1/TNKS2/NAT10/CCT4/CCT5/HSP90AA1/CCT7/PTGES3/CCT2/CCT8/CCT3/PARP1/HNRNPC/TERF2,16
GO:1990173,protein localization to nucleoplasm,9/831,14/16547,0.642857142857143,12.8006704486849,10.1571269133298,3.10581151747757e-09,1.04484675800474e-06,1.04484675800474e-06,CCT6A/DKC1/TCP1/CCT4/CCT5/CCT7/CCT2/CCT8/CCT3,9
GO:0006278,RNA-templated DNA biosynthetic process,17/831,60/16547,0.283333333333333,5.64177697553149,8.28256948542252,3.52859807337993e-09,1.09576541709498e-06,1.09576541709498e-06,CCT6A/DKC1/TCP1/TNKS2/NAT10/HSP90AB1/CCT4/XRCC5/CCT5/HSP90AA1/CCT7/PTGES3/CCT2/CCT8/CCT3/HNRNPC/TERF2,17
GO:0010833,telomere maintenance via telomere lengthening,18/831,70/16547,0.257142857142857,5.12026817947396,7.94349168419251,6.75572598340394e-09,1.94806184250012e-06,1.94806184250012e-06,CCT6A/DKC1/TCP1/TNKS2/NAT10/HSP90AB1/CCT4/XRCC5/CCT5/HSP90AA1/CCT7/PTGES3/CCT2/CCT8/CCT3/PARP1/HNRNPC/TERF2,18
GO:0042254,ribosome biogenesis,41/831,322/16547,0.127329192546584,2.53539849466706,6.39783013801698,4.02941643564436e-08,1.05287924173713e-05,1.05287924173713e-05,TFB2M/C1D/MAK16/DKC1/RAN/NMD3/WDR3/ABT1/WDR12/GNL2/UTP14C/POP5/MTREX/PAK1IP1/NAT10/NOLC1/NGDN/SDAD1/BRIX1/RIOK2/PRMT5/PA2G4/NOL10/UTP11/XRCC5/MPHOSPH10/DCAF13/RRP15/MTERF3/RIOK1/TSR1/RPF1/RPL7L1/RSL24D1/EIF2A/UTP15/SBDS/NIP7/NOP58/IMP3/DNTTIP2,41
GO:0072594,establishment of protein localization to organelle,43/831,347/16547,0.123919308357349,2.46750035546215,6.35274549747226,4.17291748025616e-08,1.05287924173713e-05,1.05287924173713e-05,RANBP6/CCT6A/HSPD1/IPO9/SORL1/RAB7A/RAN/SRP19/STAM/KPNA3/TCP1/SRP72/ATF2/SRPRB/VPS25/SRPRA/HACL1/MTCH2/TIMM10B/GPN3/TIMM8A/TOMM20/HSPA4/PIK3C3/PIK3R4/CHP1/TMEM126A/HSP90AA1/SGF29/RAB3GAP2/GOLPH3L/PEX3/PEX19/NUP155/HSPA8/PARP1/GRPEL1/YWHAE/ZFAND6/RAB10/SUMO1/NCOA4/SSR1,43
GO:0016072,rRNA metabolic process,37/831,284/16547,0.130281690140845,2.59418908154099,6.23124290557761,1.02579216934749e-07,2.19304529459836e-05,2.19304529459836e-05,TFB2M/C1D/MAK16/DKC1/WDR3/ABT1/WDR12/GTF3C3/GTF3C4/POLR1F/UTP14C/NIFK/POP5/MTREX/PAK1IP1/NAT10/NOLC1/NGDN/BRIX1/RIOK2/PRMT5/PA2G4/NOL10/UTP11/MPHOSPH10/DCAF13/POLR1C/RRP15/RIOK1/TSR1/RPF1/RPL7L1/UTP15/SBDS/NOP58/IMP3/DNTTIP2,37
GO:0090670,RNA localization to Cajal body,9/831,19/16547,0.473684210526316,9.43207296218887,8.45623446336936,1.14079641284532e-07,2.19304529459836e-05,2.19304529459836e-05,CCT6A/DKC1/TCP1/CCT4/CCT5/CCT7/CCT2/CCT8/CCT3,9
GO:0090671,telomerase RNA localization to Cajal body,9/831,19/16547,0.473684210526316,9.43207296218887,8.45623446336936,1.14079641284532e-07,2.19304529459836e-05,2.19304529459836e-05,CCT6A/DKC1/TCP1/CCT4/CCT5/CCT7/CCT2/CCT8/CCT3,9
GO:0090672,telomerase RNA localization,9/831,19/16547,0.473684210526316,9.43207296218887,8.45623446336936,1.14079641284532e-07,2.19304529459836e-05,2.19304529459836e-05,CCT6A/DKC1/TCP1/CCT4/CCT5/CCT7/CCT2/CCT8/CCT3,9
GO:0090685,RNA localization to nucleus,9/831,19/16547,0.473684210526316,9.43207296218887,8.45623446336936,1.14079641284532e-07,2.19304529459836e-05,2.19304529459836e-05,CCT6A/DKC1/TCP1/CCT4/CCT5/CCT7/CCT2/CCT8/CCT3,9
GO:0090150,establishment of protein localization to membrane,35/831,263/16547,0.133079847908745,2.64990643001926,6.2020127438085,1.34148082184005e-07,2.4616173080765e-05,2.4616173080765e-05,NSG1/VPS35/SORL1/RAB7A/EMC2/SRP19/BBS2/RAB3IP/MMGT1/SRP72/SRPRB/SRPRA/ARL6IP1/ARL6/NECTIN3/MTCH2/TIMM10B/TIMM8A/TOMM20/ATAD1/TCAF1/PREPL/CHP1/TMEM126A/RAB3GAP2/ZDHHC6/GOLPH3L/BLZF1/PEX3/TMCO1/PEX19/LYPLAL1/ATG3/RAB10/SSR1,35
GO:2000573,positive regulation of DNA biosynthetic process,13/831,44/16547,0.295454545454545,5.88313641833497,7.45795497981312,1.43443615860395e-07,2.51774729229745e-05,2.51774729229745e-05,CCT6A/VEGFA/DKC1/TCP1/TNKS2/CCT4/CCT5/HSP90AA1/CCT7/PTGES3/CCT2/CCT8/CCT3,13
GO:0006364,rRNA processing,32/831,234/16547,0.136752136752137,2.72302961111625,6.10393307843235,2.46712582306433e-07,4.14991122821279e-05,4.14991122821279e-05,TFB2M/C1D/MAK16/DKC1/WDR3/ABT1/WDR12/UTP14C/POP5/MTREX/PAK1IP1/NAT10/NOLC1/NGDN/BRIX1/RIOK2/PRMT5/PA2G4/NOL10/UTP11/MPHOSPH10/DCAF13/RRP15/RIOK1/TSR1/RPF1/RPL7L1/UTP15/SBDS/NOP58/IMP3/DNTTIP2,32
GO:0032204,regulation of telomere maintenance,20/831,106/16547,0.188679245283019,3.75701019458257,6.54791754318384,2.68642583020036e-07,4.25919273666439e-05,4.25919273666439e-05,CCT6A/DKC1/TCP1/TNKS2/NAT10/CCT4/NBN/XRCC5/CCT5/HSP90AA1/GNL3/CCT7/MAPK1/PTGES3/CCT2/CCT8/CCT3/PARP1/HNRNPC/TERF2,20
GO:0032206,positive regulation of telomere maintenance,16/831,70/16547,0.228571428571429,4.55134949286574,6.84666966698317,2.74310158913238e-07,4.25919273666439e-05,4.25919273666439e-05,CCT6A/DKC1/TCP1/TNKS2/CCT4/NBN/CCT5/HSP90AA1/GNL3/CCT7/MAPK1/PTGES3/CCT2/CCT8/CCT3/TERF2,16
GO:2000278,regulation of DNA biosynthetic process,17/831,80/16547,0.2125,4.23133273164862,6.66185909000996,3.58897392433755e-07,5.36618064168544e-05,5.36618064168544e-05,CCT6A/VEGFA/DKC1/TCP1/TNKS2/NAT10/MEAF6/CCT4/CCT5/HSP90AA1/CCT7/PTGES3/CCT2/CCT8/CCT3/HNRNPC/TERF2,17
GO:0048193,Golgi vesicle transport,38/831,312/16547,0.121794871794872,2.42519824740041,5.84389550868516,3.98562750615276e-07,5.71505329653253e-05,5.71505329653253e-05,ARF5/EXOC8/RINT1/YIPF6/SORL1/SEC23IP/NAPA/PITPNB/SEC22B/RABIF/BBS2/RAB3IP/TMED7/USO1/TRAPPC11/PPP6C/YIPF5/COPB1/SAR1B/SEC31A/PREPL/COG6/CREB3L2/RAB6A/RAB14/GOLPH3L/BLZF1/SCFD1/PSMD14/GOLT1A/LYPLAL1/IER3IP1/CNIH4/GOLT1B/EXOC5/COG5/AP1AR/RAB10,38
GO:0000723,telomere maintenance,25/831,160/16547,0.15625,3.11127406738869,6.17064965534157,4.10543833538378e-07,5.71505329653253e-05,5.71505329653253e-05,CCT6A/DKC1/TCP1/DSP/TNKS2/NAT10/HSP90AB1/CCT4/NBN/XRCC5/CCT5/HSP90AA1/RAD51C/GNL3/CCT7/MAPK1/PTGES3/CCT2/TFIP11/CCT8/CCT3/PARP1/HNRNPC/TERF2/XRCC6,25
GO:0050821,protein stabilization,31/831,228/16547,0.135964912280702,2.70735427618384,5.96925745826813,4.31548001365154e-07,5.80719760503709e-05,5.80719760503709e-05,CCT6A/TTI2/HSPD1/PDCD10/RTN4/RAB21/VBP1/TCP1/DSP/HSP90AB1/CCT4/PDRG1/PRKRA/BAG5/DBR1/PFDN1/CHP1/CCT5/HSP90AA1/CCNH/CCT7/PEX19/PTGES3/CCT2/NAA30/CCT8/CCT3/STX12/CDC37L1/TAF9/SUMO1,31
GO:0032200,telomere organization,26/831,177/16547,0.146892655367232,2.92494917973716,5.9204889318356,8.25970742775231e-07,0.000107562706083342,0.000107562706083342,CCT6A/DKC1/TCP1/DSP/TNKS2/NAT10/HSP90AB1/CCT4/NBN/XRCC5/CCT5/HSP90AA1/RAD51C/GNL3/CCT7/MAPK1/PTGES3/CCT2/TFIP11/H3-3B/CCT8/CCT3/PARP1/HNRNPC/TERF2/XRCC6,26
GO:0030490,maturation of SSU-rRNA,15/831,69/16547,0.217391304347826,4.32872913723644,6.37128108433368,1.28161249529975e-06,0.000161683426360159,0.000161683426360159,WDR3/ABT1/NAT10/NGDN/RIOK2/NOL10/UTP11/MPHOSPH10/DCAF13/RIOK1/TSR1/UTP15/NOP58/IMP3/DNTTIP2,15
GO:0006399,tRNA metabolic process,28/831,206/16547,0.135922330097087,2.70650637318472,5.66732634447138,1.55859715082645e-06,0.000190668384784436,0.000190668384784436,DPH3/PYROXD1/PUS7/GTF3C3/GTF3C4/DDX1/POP5/DARS1/THUMPD3/GRSF1/ELAC1/NAT10/EEF1E1/IARS1/RTCB/TRMT10C/TRMO/MTO1/NARS1/FTSJ1/TRMT11/WARS1/FARSB/POLR3A/ELP4/TARS1/ELP2/SARS1,28
GO:0006099,tricarboxylic acid cycle,10/831,31/16547,0.32258064516129,6.42327549396374,6.94970048731524,1.635470368992e-06,0.000194188055282962,0.000194188055282962,KGD4/PDHA1/IDH3A/MDH1/SUCLA2/DLD/FH/DLAT/NNT/CS,10
GO:0031647,regulation of protein stability,39/831,351/16547,0.111111111111111,2.21246155903196,5.27951057638986,2.85669979355709e-06,0.000329499916188285,0.000329499916188285,AHSA1/CCT6A/TTI2/HSPD1/VPS35/PDCD10/RTN4/RAB21/VBP1/TCP1/DSP/HSP90AB1/CCT4/PDRG1/PRKRA/BAG5/IAPP/CMTM6/DBR1/PFDN1/FBXO7/CHP1/CCT5/HSP90AA1/CCNH/CCT7/PEX19/PTGES3/ASPH/CCT2/SUGT1/NAA30/CCT8/CCT3/HSPA8/STX12/CDC37L1/TAF9/SUMO1,39
GO:0006417,regulation of translation,40/831,373/16547,0.107238605898123,2.13535163874398,5.09978772737102,5.12195275993043e-06,0.000565065427404189,0.000565065427404189,CSDE1/EIF2S1/MRPS27/CNOT7/CNBP/EIF4A2/METTL14/PUS7/METAP1/EIF1B/DDX1/PRKCA/COA3/OGFOD1/NAT10/CAPRIN1/DNAJC3/EIF4G2/CNOT9/NOLC1/NGDN/RMND1/LARP1/PA2G4/TOB1/EIF4B/DHX9/EIF4E/HBS1L/SELENOT/ELP4/EIF2A/ZNF540/DDX25/EIF3E/ELP2/SARS1/LRPPRC/BZW1/NCBP2,40
GO:2001252,positive regulation of chromosome organization,17/831,96/16547,0.177083333333333,3.52611060970718,5.70778807859723,5.17894991675873e-06,0.000565065427404189,0.000565065427404189,CCT6A/DKC1/TCP1/TNKS2/CCT4/NBN/CCT5/HSP90AA1/GNL3/CCT7/MAPK1/PTGES3/MAD2L1BP/CCT2/CCT8/CCT3/TERF2,17
GO:0071897,DNA biosynthetic process,21/831,150/16547,0.14,2.78770156438026,5.05748336765684,1.96006699758366e-05,0.00204008612884004,0.00204008612884004,RRM2B/CCT6A/VEGFA/DKC1/TCP1/RCHY1/TNKS2/NAT10/HSP90AB1/MEAF6/CCT4/XRCC5/CCT5/HSP90AA1/CCT7/PTGES3/CCT2/CCT8/CCT3/HNRNPC/TERF2,21
GO:0045116,protein neddylation,8/831,25/16547,0.32,6.37188929001203,6.18075830227361,1.970853580004e-05,0.00204008612884004,0.00204008612884004,COPS8/HIF1A/RNF7/COPS4/COPS7A/COPS3/UBA3/COPS6,8
GO:0000209,protein polyubiquitination,30/831,267/16547,0.112359550561798,2.23732067767276,4.68691106724266,3.17984506299453e-05,0.0032047530606862,0.0032047530606862,UBE3C/KBTBD6/UBE2D4/RNF7/TPP2/RNF20/TNKS2/WSB2/MKRN2/RNF34/CUL1/ANAPC1/CUL5/UBE2N/RC3H2/NBN/AKTIP/FBXO7/MYCBP2/CDC23/ITCH/RNF14/RNF114/MARCHF6/BLMH/KBTBD7/HLTF/UBE2D3/RMND5A/RNF6,30
GO:0006888,endoplasmic reticulum to Golgi vesicle-mediated transport,19/831,132/16547,0.143939393939394,2.8661433832914,4.94979876729455,3.2547653081034e-05,0.0032047530606862,0.0032047530606862,RINT1/YIPF6/SORL1/SEC23IP/SEC22B/TMED7/USO1/TRAPPC11/PPP6C/YIPF5/COPB1/SAR1B/SEC31A/CREB3L2/SCFD1/GOLT1A/IER3IP1/CNIH4/GOLT1B,19
GO:0006091,generation of precursor metabolites and energy,40/831,408/16547,0.0980392156862745,1.95217196385173,4.47799054590444,4.17577256196624e-05,0.00401371281729945,0.00401371281729945,PPP1R1A/HIF1A/KGD4/PRKAG1/GNPDA1/PDHA1/ETFRF1/PGK1/COQ10A/IDH3A/MDH1/EPM2AIP1/PFKFB2/COX7A2L/SUCLA2/GFPT1/PDX1/DLD/PRPS2/FH/OXCT1/NDUFS1/COQ10B/HCCS/DERA/PGM2/DLAT/NNT/ENO2/TPI1/LYRM7/ACADM/ATG3/CS/NDUFA9/ETFDH/ENO1/GBE1/ARNT/CYCS,40
GO:0007030,Golgi organization,19/831,135/16547,0.140740740740741,2.80245130810714,4.83532514909366,4.46927892625217e-05,0.00419592535471628,0.00419592535471628,RAB2B/PDCD10/SEC23IP/PDE4DIP/CDC42/TMED7/USO1/NSFL1C/TRAPPC11/BAG5/YIPF5/LYSMD3/PRMT5/COG6/ARL1/GOLPH3L/BLZF1/MAPK1/COG5,19
GO:0016241,regulation of macroautophagy,23/831,185/16547,0.124324324324324,2.4755650957817,4.64089834192415,5.54011922448267e-05,0.00508305938846285,0.00508305938846285,ATP6V1B2/EXOC8/VPS35/SEC22B/ATP6V1A/ATP6V1D/ATP6V1G1/SPTLC1/PAFAH1B2/CUL1/PIK3C3/PIK3R4/LARP1/GNAI3/FBXO7/RAB3GAP2/VPS26A/PIP4K2C/SCFD1/PSMD14/SCOC/CALCOCO2/ATP6V1H,23
GO:0071786,endoplasmic reticulum tubular network organization,7/831,22/16547,0.318181818181818,6.33568537359151,5.75846631898231,6.89692112460218e-05,0.00604161800972393,0.00604161800972393,RAB18/RTN4/ARL6IP1/RAB3GAP2/LNPK/TMEM33/RAB10,7
GO:0043161,proteasome-mediated ubiquitin-dependent protein catabolic process,45/831,490/16547,0.0918367346938776,1.82866720695498,4.28175684707234,6.92400395215397e-05,0.00604161800972393,0.00604161800972393,FBXO30/KBTBD6/TRIB1/PSMF1/PSMC6/CUL2/RNF7/PJA2/PSMD1/RCHY1/PSMC2/PSMC5/PSMB2/NSFL1C/HSP90AB1/RNF34/CUL1/KBTBD4/BAG5/ANAPC1/PIAS1/CUL5/ARMC8/UBE2N/FBXO7/MYCBP2/CDC23/DCAF13/ITCH/FBXL2/PSMD10/PSMC4/MARCHF6/PSMD12/PSMD14/FBXO33/FBXO3/ASB9/KBTBD7/KLHL15/PSMC3/UBE2D3/RMND5A/TAF9/SUMO1,45
GO:0006352,DNA-templated transcription initiation,28/831,252/16547,0.111111111111111,2.21246155903196,4.45981740459113,7.03383815845987e-05,0.00604161800972393,0.00604161800972393,POLR3C/TFB2M/TAF7/TBPL1/PSMC6/MED20/RRN3/GTF3C3/GTF3C4/POLR1F/MED7/ATF2/MED21/PIAS1/INTS12/SGF29/MED28/POLR1C/CCNH/POLR3A/GTF2B/MED27/RBBP5/POLR2B/ESR1/TAF9/POLR2C/SUMO1,28
GO:0016236,macroautophagy,36/831,363/16547,0.0991735537190083,1.97475907748307,4.31801033749323,7.89565185743577e-05,0.00664057219759754,0.00664057219759754,EIF2S1/ATP6V1B2/EXOC8/RAB2B/VPS35/RAB7A/SEC22B/STAM/ATP6V1A/ATP6V1D/ATP6V1G1/SPTLC1/PAFAH1B2/VPS25/NSFL1C/CUL1/PIK3C3/PIK3R4/IRGQ/LARP1/GNAI3/FBXO7/RAB3GAP2/VPS26A/NIPSNAP3A/PIP4K2C/SCFD1/PSMD14/CHMP1B/VTA1/SCOC/ATG3/STX12/CALCOCO2/ATP2A2/ATP6V1H,36
GO:0097401,synaptic vesicle lumen acidification,6/831,16/16547,0.375,7.46705776173285,5.95104425825848,8.1730864796978e-05,0.00673362247317143,0.00673362247317143,ATP6V1B2/ATP6V1A/ATP6V1D/ATP6V1G1/CLCN3/ATP6V1H,6
GO:0042274,ribosomal small subunit biogenesis,16/831,107/16547,0.149532710280374,2.97751835981871,4.71886462383701,8.4286993456237e-05,0.00680533185165657,0.00680533185165657,WDR3/ABT1/NAT10/NGDN/RIOK2/NOL10/UTP11/XRCC5/MPHOSPH10/DCAF13/RIOK1/TSR1/UTP15/NOP58/IMP3/DNTTIP2,16
GO:0016188,synaptic vesicle maturation,7/831,23/16547,0.304347826086957,6.06022079213101,5.58408221029519,9.48676327146538e-05,0.00750942418174623,0.00750942418174623,ATP6V1B2/ATP6V1A/ATP6V1D/ATP6V1G1/CLCN3/STXBP1/ATP6V1H,7
GO:0015980,energy derivation by oxidation of organic compounds,35/831,354/16547,0.0988700564971751,1.96871579405386,4.23653077419882,0.000104993870504096,0.00815115875432764,0.00815115875432764,PPP1R1A/HIF1A/KGD4/PRKAG1/PDHA1/ETFRF1/PGK1/COQ10A/IDH3A/MDH1/EPM2AIP1/PFKFB2/COX7A2L/SUCLA2/GFPT1/DLD/FH/NDUFS1/COQ10B/HCCS/PGM2/DLAT/NNT/ENO2/TPI1/LYRM7/ACADM/ATG3/CS/NDUFA9/ETFDH/ENO1/GBE1/ARNT/CYCS,35
GO:0000338,protein deneddylation,5/831,11/16547,0.454545454545455,9.05097910513073,6.14194357164338,0.000113153587079145,0.00861888737808503,0.00861888737808503,COPS8/COPS4/COPS7A/COPS3/COPS6,5
GO:0140053,mitochondrial gene expression,21/831,169/16547,0.124260355029586,2.4742913293316,4.42967885922943,0.000115893258166229,0.00866409413364934,0.00866409413364934,TFB2M/MRPS27/MRPS35/MRPL32/MRPS33/MRPS10/COA3/MRPS17/FASTKD5/RMND1/MTPAP/TRMT10C/MRPS30/GFM2/MTO1/MTERF3/MRPL30/MRPS9/MRPL42/MTERF1/LRPPRC,21
GO:2000434,regulation of protein neddylation,6/831,17/16547,0.352941176470588,7.02781906986621,5.71773803609022,0.00012096077460265,0.00887852085583453,0.00887852085583453,COPS8/HIF1A/COPS4/COPS7A/COPS3/COPS6,6
GO:0051131,chaperone-mediated protein complex assembly,7/831,24/16547,0.291666666666667,5.80771159245889,5.41970425419606,0.000128159386571158,0.00923891863549581,0.00923891863549581,HSPD1/HSP90AB1/HSPA4/HSP90AA1/PTGES3/CCT2/BBS10,7
GO:0051054,positive regulation of DNA metabolic process,28/831,265/16547,0.105660377358491,2.10392570896624,4.16567056174109,0.000167500441549892,0.0117951531010402,0.0117951531010402,CCT6A/VEGFA/DKC1/MORF4L2/TFRC/TCP1/TNKS2/MEAF6/CCT4/CDC7/ATF1/UBE2N/NBN/CCT5/HSP90AA1/FH/DHX9/GNL3/CCT7/MAPK1/PTGES3/MORF4L1/CCT2/CCT8/CCT3/CACYBP/PARP1/TERF2,28
GO:0006403,RNA localization,23/831,199/16547,0.115577889447236,2.3014047372845,4.24700349897565,0.000169462194664437,0.0117951531010402,0.0117951531010402,CCT6A/DKC1/RAN/PHAX/FYTTD1/CRYZL1/TCP1/CCT4/CETN3/TOMM20/CCT5/DHX9/EIF4E/CCT7/NUP155/CCT2/CCT8/CCT3/DDX25/NOP58/SEH1L/LRPPRC/NCBP2,23
GO:0016197,endosomal transport,31/831,307/16547,0.100977198697068,2.01067353410396,4.11020118711376,0.000175699775153633,0.0120220337677156,0.0120220337677156,MTMR2/NSG1/VPS35/SORL1/CLTC/RAB7A/RAB21/STAM/COMMD10/SNX2/VPS25/COMMD8/CMTM6/PIK3C3/PIK3R4/PREPL/RAB9B/AKTIP/ARL1/RAB6A/VPS26A/RAB14/TMEM50B/MAPK1/WASHC5/CHMP1B/VTA1/GOLT1A/GOLT1B/STX12/RAB10,31
GO:0008033,tRNA processing,18/831,138/16547,0.130434782608696,2.59723748234186,4.33255406348376,0.000189328150022452,0.012738629027344,0.012738629027344,DPH3/PYROXD1/PUS7/DDX1/POP5/THUMPD3/GRSF1/ELAC1/NAT10/RTCB/TRMT10C/TRMO/MTO1/FTSJ1/TRMT11/ELP4/ELP2/SARS1,18
GO:0033044,regulation of chromosome organization,26/831,242/16547,0.107438016528926,2.13932233393999,4.10553637286228,0.000216897689072284,0.0143543601768002,0.0143543601768002,CCT6A/LCMT1/DKC1/TCP1/TNKS2/NAT10/CCT4/ANAPC1/RIOK2/NBN/XRCC5/CCT5/HSP90AA1/CDC23/GNL3/CCT7/MAPK1/PTGES3/MAD2L1BP/CCT2/CCT8/CCT3/PARP1/HNRNPC/DYNLT3/TERF2,26
GO:0006605,protein targeting,23/831,204/16547,0.112745098039216,2.24499775842949,4.11427933800937,0.000244721397929091,0.0159345207006409,0.0159345207006409,SORL1/RAB7A/SRP19/RAB3IP/SRP72/SRPRB/SRPRA/ARL6IP1/ARL6/HACL1/TOMM20/PIK3C3/PIK3R4/TCAF1/CHP1/ZDHHC6/GOLPH3L/PEX19/HSPA8/ATG3/ZFAND6/NCOA4/SSR1,23
GO:1900182,positive regulation of protein localization to nucleus,13/831,84/16547,0.154761904761905,3.08164288579451,4.3981232174797,0.000269599741258251,0.0172757802453898,0.0172757802453898,CCT6A/RAN/NMD3/TFRC/TCP1/CCT4/CCT5/HSP90AA1/CCT7/CCT2/CCT8/CCT3/PARP1,13
GO:0006686,sphingomyelin biosynthetic process,5/831,13/16547,0.384615384615385,7.65852078126446,5.52250961713308,0.000289725877999155,0.0182753651481655,0.0182753651481655,DEGS1/SPTLC1/SPTSSA/SAMD8/SGMS2,5
GO:0061951,establishment of protein localization to plasma membrane,11/831,64/16547,0.171875,3.42240147412756,4.46471757200994,0.000310345178160195,0.0192748228343493,0.0192748228343493,NSG1/VPS35/SORL1/RAB7A/BBS2/NECTIN3/PREPL/GOLPH3L/BLZF1/LYPLAL1/RAB10,11
GO:0006986,response to unfolded protein,18/831,144/16547,0.125,2.48901925391095,4.12663377970552,0.000323204995502341,0.0197693722248932,0.0197693722248932,DNAJA1/EIF2S1/KBTBD6/HSPA4L/HSPD1/DNAJB9/RNF7/DERL2/DNAJC3/HSP90AB1/HSPA4/RTCB/CREB3L2/HSP90AA1/HSPH1/HSPA8/TMEM33/JKAMP,18
GO:0060628,regulation of ER to Golgi vesicle-mediated transport,6/831,20/16547,0.3,5.97364620938628,5.1176300218724,0.000332787493932512,0.0200516882538142,0.0200516882538142,RINT1/SORL1/YIPF5/SAR1B/SEC31A/SCFD1,6
GO:0071826,protein-RNA complex organization,26/831,250/16547,0.104,2.07086401925391,3.92307408865175,0.000361743276657839,0.0214758471745249,0.0214758471745249,EIF3L/SRSF6/ABT1/SMN2/NUFIP1/DDX1/SF3A1/HSP90AB1/STRAP/PRKRA/BRIX1/PRMT5/SMN1/XRCC5/LSM5/HSP90AA1/DHX9/GEMIN2/SNRNP35/SNRPD1/PTGES3/SNRNP27/TFIP11/COIL/EIF3E/TAF9,26
GO:0045333,cellular respiration,28/831,278/16547,0.100719424460432,2.00554069379875,3.88792278537795,0.000370268639547307,0.0215428357036627,0.0215428357036627,HIF1A/KGD4/PRKAG1/PDHA1/ETFRF1/PGK1/COQ10A/IDH3A/MDH1/PFKFB2/COX7A2L/SUCLA2/DLD/FH/NDUFS1/COQ10B/HCCS/DLAT/NNT/ENO2/TPI1/LYRM7/CS/NDUFA9/ETFDH/ENO1/ARNT/CYCS,28
